0,5.545,0,0,0,0
1,5.92,0.375,0.375,1200,1200
2,6.297,0.377,0.752,1206.4,2406.4
3,6.675,0.378,1.13,1209.6,3616
4,7.054,0.379,1.509,1212.8,4828.8
5,7.433,0.379,1.888,1212.8,6041.6
6,7.813,0.38,2.268,1216,7257.6
7,8.193,0.38,2.648,1216,8473.6
