127,39.0700,0.3460,31.7470,554,50795
128,39.4160,0.3460,32.0930,554,51349
129,39.7630,0.3470,32.4400,555,51904
130,40.1110,0.3480,32.7880,557,52461
131,40.4590,0.3480,33.1360,557,53018
132,40.8070,0.3480,33.4840,557,53574
133,41.1560,0.3490,33.8330,558,54133
134,41.5040,0.3480,34.1810,557,54690
135,41.8540,0.3500,34.5310,560,55250
136,42.2030,0.3490,34.8800,558,55808
137,42.5530,0.3500,35.2300,560,56368
138,42.9020,0.3490,35.5790,558,56926
139,43.2520,0.3500,35.9290,560,57486
140,43.6020,0.3500,36.2790,560,58046
141,43.9530,0.3510,36.6300,562,58608
142,44.3030,0.3500,36.9800,560,59168
143,44.6530,0.3500,37.3300,560,59728
144,45.0040,0.3510,37.6810,562,60290
145,45.3540,0.3500,38.0310,560,60850
146,45.7040,0.3500,38.3810,560,61410
147,46.0550,0.3510,38.7320,562,61971
148,46.4050,0.3500,39.0820,560,62531
149,46.7550,0.3500,39.4320,560,63091
150,47.1050,0.3500,39.7820,560,63651
151,47.4550,0.3500,40.1320,560,64211
152,47.8050,0.3500,40.4820,560,64771
153,48.1550,0.3500,40.8320,560,65331
154,48.5040,0.3490,41.1810,558,65890
155,48.8530,0.3490,41.5300,558,66448
156,49.2020,0.3490,41.8790,558,67006
157,49.5500,0.3480,42.2270,557,67563
158,49.8980,0.3480,42.5750,557,68120
159,50.2460,0.3480,42.9230,557,68677
160,50.5940,0.3480,43.2710,557,69234
161,50.9410,0.3470,43.6180,555,69789
162,51.2880,0.3470,43.9650,555,70344
163,51.6340,0.3460,44.3110,554,70898
164,51.9800,0.3460,44.6570,554,71451
165,52.3250,0.3450,45.0020,552,72003
166,52.6700,0.3450,45.3470,552,72555
167,53.0140,0.3440,45.6910,550,73106
168,53.3570,0.3430,46.0340,549,73654
169,53.7000,0.3430,46.3770,549,74203
170,54.0430,0.3430,46.7200,549,74752
171,54.3850,0.3420,47.0620,547,75299
172,54.7260,0.3410,47.4030,546,75845
173,55.0660,0.3400,47.7430,544,76389
174,55.4060,0.3400,48.0830,544,76933
175,55.7450,0.3390,48.4220,542,77475
176,56.0840,0.3390,48.7610,542,78018
177,56.4210,0.3370,49.0980,539,78557
178,56.7580,0.3370,49.4350,539,79096
179,57.0940,0.3360,49.7710,538,79634
180,57.4290,0.3350,50.1060,536,80170
